Payout Date,Status,Charges,Refunds,Adjustments,Marketplace Sales Tax,Advances,Reserved Funds,Fees,Retried Amount,Total,Currency,Bank Reference
2022-02-15,paid,116.11,0.00,0.00,0.00,0.00,0.00,4.37,0.00,111.74,USD,
2022-02-14,paid,177.30,0.00,0.00,0.00,0.00,0.00,7.46,0.00,169.84,USD,
2022-02-11,paid,395.02,0.00,0.00,0.00,0.00,0.00,16.69,0.00,378.33,USD,
2022-02-10,paid,284.25,0.00,0.00,0.00,0.00,0.00,10.03,0.00,274.22,USD,
2022-02-09,paid,169.00,0.00,0.00,0.00,0.00,0.00,4.99,0.00,164.01,USD,
2022-02-08,paid,452.20,0.00,0.00,0.00,0.00,0.00,13.24,0.00,438.96,USD,
2022-02-07,paid,90.00,0.00,0.00,0.00,0.00,0.00,5.61,0.00,84.39,USD,
2022-02-07,paid,154.80,0.00,0.00,0.00,0.00,0.00,4.62,0.00,150.18,USD,
2022-02-04,paid,258.20,0.00,0.00,0.00,0.00,0.00,7.90,0.00,250.30,USD,
2022-02-03,paid,267.74,0.00,0.00,0.00,0.00,0.00,11.50,0.00,256.24,USD,
2022-02-02,paid,332.10,0.00,0.00,0.00,0.00,0.00,10.14,0.00,321.96,USD,
2022-02-01,paid,1595.71,0.00,0.00,0.00,0.00,0.00,51.59,0.00,1544.12,USD,
2022-01-31,paid,73.15,0.00,0.00,0.00,0.00,0.00,2.20,0.00,70.95,USD,
2022-01-29,paid,126.40,0.00,0.00,0.00,0.00,0.00,7.76,0.00,118.64,USD,
2022-01-27,paid,84.80,0.00,0.00,0.00,0.00,0.00,2.50,0.00,82.30,USD,
2022-01-26,paid,72.14,0.00,0.00,0.00,0.00,0.00,3.92,0.00,68.22,USD,
2022-01-25,paid,640.06,0.00,0.00,0.00,0.00,0.00,19.96,0.00,620.10,USD,
2022-01-24,paid,52.80,0.00,0.00,0.00,0.00,0.00,3.42,0.00,49.38,USD,
2022-01-24,paid,106.60,0.00,0.00,0.00,0.00,0.00,3.67,0.00,102.93,USD,
2022-01-21,paid,54.20,0.00,0.00,0.00,0.00,0.00,3.50,0.00,50.70,USD,
2022-01-21,paid,58.40,0.00,0.00,0.00,0.00,0.00,1.82,0.00,56.58,USD,
2022-01-19,paid,971.52,0.00,0.00,0.00,0.00,0.00,31.48,0.00,940.04,USD,
2022-01-13,paid,105.60,0.00,0.00,0.00,0.00,0.00,3.35,0.00,102.25,USD,
2022-01-11,paid,736.64,0.00,-332.67,0.00,0.00,0.00,23.64,0.00,380.33,USD,
2022-01-10,paid,92.60,0.00,0.00,0.00,0.00,0.00,5.76,0.00,86.84,USD,
2022-01-10,paid,908.92,0.00,0.00,0.00,0.00,0.00,29.05,0.00,879.87,USD,
2022-01-09,paid,64.00,0.00,0.00,0.00,0.00,0.00,4.08,0.00,59.92,USD,
2022-01-08,paid,51.40,0.00,0.00,0.00,0.00,0.00,3.33,0.00,48.07,USD,
2022-01-07,paid,1000.14,0.00,-514.23,0.00,0.00,0.00,30.51,0.00,455.40,USD,
2022-01-06,paid,53.60,0.00,0.00,0.00,0.00,0.00,3.46,0.00,50.14,USD,
2022-01-06,paid,815.58,0.00,0.00,0.00,0.00,0.00,28.08,0.00,787.50,USD,
2022-01-05,paid,34.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,32.82,USD,
2022-01-04,paid,302.00,0.00,0.00,0.00,0.00,0.00,9.64,0.00,292.36,USD,
2021-12-31,paid,34.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,32.82,USD,
2021-12-29,paid,140.00,0.00,0.00,0.00,0.00,0.00,3.94,0.00,136.06,USD,
2021-12-28,paid,64.00,0.00,0.00,0.00,0.00,0.00,4.08,0.00,59.92,USD,
2021-12-28,paid,259.20,0.00,0.00,0.00,0.00,0.00,7.94,0.00,251.26,USD,
2021-12-27,paid,41.00,0.00,0.00,0.00,0.00,0.00,1.37,0.00,39.63,USD,
2021-12-24,paid,34.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,32.82,USD,
2021-12-23,paid,34.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,32.82,USD,
2021-12-22,paid,248.00,0.00,0.00,0.00,0.00,0.00,14.93,0.00,233.07,USD,
2021-12-22,paid,34.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,32.82,USD,
2021-12-21,paid,128.10,0.00,0.00,0.00,0.00,0.00,4.22,0.00,123.88,USD,
2021-12-17,paid,220.00,0.00,0.00,0.00,0.00,0.00,6.32,0.00,213.68,USD,
2021-12-14,paid,148.00,0.00,0.00,0.00,0.00,0.00,4.44,0.00,143.56,USD,
2021-12-10,paid,188.00,0.00,0.00,0.00,0.00,0.00,5.79,0.00,182.21,USD,
2021-12-09,paid,144.00,0.00,0.00,0.00,0.00,0.00,4.34,0.00,139.66,USD,
2021-12-08,paid,62.00,0.00,0.00,0.00,0.00,0.00,1.91,0.00,60.09,USD,
2021-12-07,paid,352.20,0.00,0.00,0.00,0.00,0.00,10.35,0.00,341.85,USD,
2021-12-06,paid,159.00,0.00,0.00,0.00,0.00,0.00,5.03,0.00,153.97,USD,
2021-12-03,paid,94.00,0.00,0.00,0.00,0.00,0.00,3.68,0.00,90.32,USD,
2021-12-02,paid,662.50,0.00,0.00,0.00,0.00,0.00,19.34,0.00,643.16,USD,
2021-12-01,paid,555.30,0.00,0.00,0.00,0.00,0.00,17.14,0.00,538.16,USD,
2021-11-30,paid,1346.60,0.00,0.00,0.00,0.00,0.00,39.50,0.00,1307.10,USD,
2021-11-29,paid,177.00,0.00,0.00,0.00,0.00,0.00,11.04,0.00,165.96,USD,
2021-11-29,paid,406.00,0.00,0.00,0.00,0.00,0.00,10.86,0.00,395.14,USD,
2021-11-28,paid,72.40,0.00,0.00,0.00,0.00,0.00,4.57,0.00,67.83,USD,
2021-11-26,paid,516.80,0.00,0.00,0.00,0.00,0.00,14.94,0.00,501.86,USD,
2021-11-25,paid,92.00,0.00,0.00,0.00,0.00,0.00,5.73,0.00,86.27,USD,
2021-11-24,paid,357.54,0.00,0.00,0.00,0.00,0.00,11.27,0.00,346.27,USD,
2021-11-23,paid,53.90,0.00,0.00,0.00,0.00,0.00,3.48,0.00,50.42,USD,
2021-11-23,paid,1779.46,0.00,0.00,0.00,0.00,0.00,59.96,0.00,1719.50,USD,
2021-11-22,paid,0.00,-84.00,0.00,0.00,0.00,0.00,0.00,0.00,-84.00,USD,
2021-11-20,paid,212.00,0.00,0.00,0.00,0.00,0.00,13.11,0.00,198.89,USD,
2021-11-18,paid,98.00,0.00,0.00,0.00,0.00,0.00,3.14,0.00,94.86,USD,
2021-11-16,paid,944.20,0.00,0.00,0.00,0.00,0.00,28.14,0.00,916.06,USD,
2021-11-15,paid,68.00,0.00,0.00,0.00,0.00,0.00,2.36,0.00,65.64,USD,
2021-11-13,paid,102.00,-12.00,0.00,0.00,0.00,0.00,6.32,0.00,83.68,USD,
2021-11-12,paid,122.00,0.00,0.00,0.00,0.00,0.00,3.47,0.00,118.53,USD,
2021-11-09,paid,242.00,0.00,0.00,0.00,0.00,0.00,7.79,0.00,234.21,USD,
2021-11-08,paid,194.00,0.00,0.00,0.00,0.00,0.00,6.23,0.00,187.77,USD,
2021-11-05,paid,204.00,-23.80,0.00,0.00,0.00,0.00,6.20,0.00,174.00,USD,
2021-11-04,paid,134.00,0.00,0.00,0.00,0.00,0.00,3.78,0.00,130.22,USD,
2021-11-03,paid,116.00,0.00,0.00,0.00,0.00,0.00,3.61,0.00,112.39,USD,
2021-11-02,paid,527.60,0.00,0.00,0.00,0.00,0.00,16.40,0.00,511.20,USD,
2021-11-01,paid,117.90,0.00,0.00,0.00,0.00,0.00,3.66,0.00,114.24,USD,
2021-10-28,paid,62.00,0.00,0.00,0.00,0.00,0.00,1.91,0.00,60.09,USD,
2021-10-27,paid,34.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,32.82,USD,
2021-10-26,paid,161.80,0.00,0.00,0.00,0.00,0.00,5.11,0.00,156.69,USD,
2021-10-21,paid,36.00,0.00,0.00,0.00,0.00,0.00,1.24,0.00,34.76,USD,
2021-10-20,paid,104.00,0.00,0.00,0.00,0.00,0.00,6.44,0.00,97.56,USD,
2021-10-19,paid,134.00,0.00,0.00,0.00,0.00,0.00,4.08,0.00,129.92,USD,
2021-10-18,paid,132.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00,127.67,USD,
2021-10-14,paid,131.60,0.00,0.00,0.00,0.00,0.00,3.72,0.00,127.88,USD,
2021-10-13,paid,676.00,0.00,-105.06,0.00,0.00,0.00,20.27,0.00,550.67,USD,
2021-10-12,paid,76.32,0.00,0.00,0.00,0.00,0.00,4.13,0.00,72.19,USD,
2021-10-08,paid,300.00,0.00,0.00,0.00,0.00,0.00,8.71,0.00,291.29,USD,
2021-10-06,paid,106.00,0.00,0.00,0.00,0.00,0.00,3.36,0.00,102.64,USD,
2021-10-05,paid,182.00,0.00,0.00,0.00,0.00,0.00,5.94,0.00,176.06,USD,
2021-10-04,paid,164.44,0.00,0.00,0.00,0.00,0.00,5.60,0.00,158.84,USD,
2021-10-02,paid,152.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,147.45,USD,
2021-10-01,paid,74.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,71.78,USD,
2021-10-01,paid,65.80,0.00,0.00,0.00,0.00,0.00,2.31,0.00,63.49,USD,
2021-09-30,paid,230.00,-34.00,0.00,0.00,0.00,0.00,7.48,0.00,188.52,USD,
2021-09-29,paid,92.00,0.00,0.00,0.00,0.00,0.00,2.69,0.00,89.31,USD,
2021-09-29,paid,63.60,0.00,0.00,0.00,0.00,0.00,2.26,0.00,61.34,USD,
2021-09-28,paid,124.00,0.00,0.00,0.00,0.00,0.00,3.82,0.00,120.18,USD,
2021-09-28,paid,164.00,0.00,0.00,0.00,0.00,0.00,5.16,0.00,158.84,USD,
2021-09-27,paid,180.44,-2.00,0.00,0.00,0.00,0.00,6.03,0.00,172.41,USD,
2021-09-26,paid,74.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,71.78,USD,
2021-09-24,paid,90.00,0.00,0.00,0.00,0.00,0.00,2.64,0.00,87.36,USD,
2021-09-23,paid,166.00,0.00,0.00,0.00,0.00,0.00,4.91,0.00,161.09,USD,
2021-09-22,paid,433.80,0.00,0.00,0.00,0.00,0.00,13.70,0.00,420.10,USD,
2021-09-21,paid,2470.99,-13.80,0.00,0.00,0.00,0.00,77.10,0.00,2380.09,USD,
2021-09-20,paid,266.00,0.00,0.00,0.00,0.00,0.00,8.11,0.00,257.89,USD,
2021-09-19,paid,86.00,0.00,0.00,0.00,0.00,0.00,2.54,0.00,83.46,USD,
2021-09-17,paid,98.00,0.00,0.00,0.00,0.00,0.00,2.85,0.00,95.15,USD,
2021-09-17,paid,422.00,0.00,0.00,0.00,0.00,0.00,12.17,0.00,409.83,USD,
2021-09-16,paid,64.00,0.00,0.00,0.00,0.00,0.00,1.96,0.00,62.04,USD,
2021-09-16,paid,55.60,0.00,0.00,0.00,0.00,0.00,1.75,0.00,53.85,USD,
2021-09-14,paid,391.00,0.00,0.00,0.00,0.00,0.00,11.66,0.00,379.34,USD,
2021-09-13,paid,296.00,0.00,-266.33,0.00,0.00,0.00,8.29,0.00,21.38,USD,
2021-09-11,paid,100.00,0.00,0.00,0.00,0.00,0.00,2.90,0.00,97.10,USD,
2021-09-08,paid,370.24,0.00,0.00,0.00,0.00,0.00,12.15,0.00,358.09,USD,
2021-09-07,paid,62.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,59.78,USD,
2021-09-06,paid,152.00,0.00,0.00,0.00,0.00,0.00,4.25,0.00,147.75,USD,
2021-09-03,paid,182.00,0.00,0.00,0.00,0.00,0.00,5.63,0.00,176.37,USD,
2021-09-02,paid,148.00,0.00,0.00,0.00,0.00,0.00,5.04,0.00,142.96,USD,
2021-09-01,paid,60.00,0.00,0.00,0.00,0.00,0.00,1.86,0.00,58.14,USD,
2021-09-01,paid,457.00,0.00,0.00,0.00,0.00,0.00,13.37,0.00,443.63,USD,
2021-08-31,paid,1267.17,0.00,0.00,0.00,0.00,0.00,41.03,0.00,1226.14,USD,
2021-08-30,paid,852.62,0.00,0.00,0.00,0.00,0.00,26.50,0.00,826.12,USD,
2021-08-29,paid,92.00,0.00,0.00,0.00,0.00,0.00,2.69,0.00,89.31,USD,
2021-08-28,paid,176.00,0.00,0.00,0.00,0.00,0.00,5.17,0.00,170.83,USD,
2021-08-27,paid,578.25,0.00,0.00,0.00,0.00,0.00,19.63,0.00,558.62,USD,
2021-08-26,paid,260.00,0.00,0.00,0.00,0.00,0.00,7.66,0.00,252.34,USD,
2021-08-26,paid,2364.14,0.00,0.00,0.00,0.00,0.00,72.10,0.00,2292.04,USD,
2021-08-25,paid,496.00,0.00,0.00,0.00,0.00,0.00,14.40,0.00,481.60,USD,
2021-08-25,paid,2192.88,0.00,0.00,0.00,0.00,0.00,68.46,0.00,2124.42,USD,
2021-08-24,paid,296.00,0.00,0.00,0.00,0.00,0.00,8.90,0.00,287.10,USD,
2021-08-24,paid,341.90,0.00,0.00,0.00,0.00,0.00,10.68,0.00,331.22,USD,
2021-08-23,paid,70.00,0.00,0.00,0.00,0.00,0.00,2.12,0.00,67.88,USD,
2021-08-23,paid,34.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,32.82,USD,
2021-08-17,paid,158.24,0.00,0.00,0.00,0.00,0.00,4.71,0.00,153.53,USD,
2021-08-16,paid,72.00,0.00,0.00,0.00,0.00,0.00,2.17,0.00,69.83,USD,
2021-08-12,paid,70.00,0.00,0.00,0.00,0.00,0.00,2.12,0.00,67.88,USD,
2021-08-10,paid,444.60,0.00,0.00,0.00,0.00,0.00,12.76,0.00,431.84,USD,
2021-08-09,paid,358.00,0.00,0.00,0.00,0.00,0.00,10.50,0.00,347.50,USD,
2021-08-06,paid,270.00,0.00,0.00,0.00,0.00,0.00,7.92,0.00,262.08,USD,
2021-08-06,paid,399.00,0.00,0.00,0.00,0.00,0.00,12.19,0.00,386.81,USD,
2021-08-05,paid,70.00,0.00,0.00,0.00,0.00,0.00,2.42,0.00,67.58,USD,
2021-08-04,paid,0.00,-36.00,0.00,0.00,0.00,0.00,0.00,0.00,-36.00,USD,
2021-08-03,paid,88.20,0.00,0.00,0.00,0.00,0.00,2.59,0.00,85.61,USD,
2021-08-03,paid,334.72,0.00,0.00,0.00,0.00,0.00,10.79,0.00,323.93,USD,
2021-08-02,paid,619.55,0.00,0.00,0.00,0.00,0.00,17.91,0.00,601.64,USD,
2021-07-30,paid,197.20,0.00,0.00,0.00,0.00,0.00,6.34,0.00,190.86,USD,
2021-07-29,paid,376.54,0.00,0.00,0.00,0.00,0.00,12.08,0.00,364.46,USD,
2021-07-27,paid,34.00,0.00,-40.00,0.00,0.00,0.00,16.18,0.00,-22.18,USD,
2021-07-26,paid,132.00,0.00,0.00,0.00,0.00,0.00,4.04,0.00,127.96,USD,
2021-07-23,paid,127.60,0.00,0.00,0.00,0.00,0.00,3.92,0.00,123.68,USD,
2021-07-22,paid,50.50,0.00,0.00,0.00,0.00,0.00,1.61,0.00,48.89,USD,
2021-07-21,paid,344.00,0.00,0.00,0.00,0.00,0.00,10.14,0.00,333.86,USD,
2021-07-20,paid,141.49,0.00,0.00,0.00,0.00,0.00,5.28,0.00,136.21,USD,
2021-07-16,paid,185.98,0.00,-40.00,0.00,0.00,0.00,21.33,0.00,124.65,USD,
2021-07-14,paid,92.20,0.00,0.00,0.00,0.00,0.00,3.30,0.00,88.90,USD,
2021-07-13,paid,149.38,-45.49,0.00,0.00,0.00,0.00,5.67,0.00,98.22,USD,
2021-07-07,paid,180.00,0.00,0.00,0.00,0.00,0.00,5.28,0.00,174.72,USD,
2021-07-06,paid,75.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,72.75,USD,
2021-07-01,paid,110.00,0.00,0.00,0.00,0.00,0.00,3.16,0.00,106.84,USD,
2021-06-29,paid,170.34,0.00,0.00,0.00,0.00,0.00,5.85,0.00,164.49,USD,
2021-06-28,paid,50.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,48.40,USD,
2021-06-24,paid,1103.97,0.00,0.00,0.00,0.00,0.00,29.60,0.00,1074.37,USD,
2021-06-23,paid,31.80,0.00,0.00,0.00,0.00,0.00,1.13,0.00,30.67,USD,
2021-06-22,paid,36.00,0.00,0.00,0.00,0.00,0.00,1.24,0.00,34.76,USD,
2021-06-16,paid,102.30,0.00,0.00,0.00,0.00,0.00,3.26,0.00,99.04,USD,
2021-06-15,paid,99.00,0.00,0.00,0.00,0.00,0.00,3.18,0.00,95.82,USD,
2021-06-14,paid,126.00,0.00,0.00,0.00,0.00,0.00,3.88,0.00,122.12,USD,
2021-06-08,paid,50.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,48.40,USD,
2021-06-02,paid,264.83,-216.49,0.00,0.00,0.00,0.00,7.97,0.00,40.37,USD,
2021-05-27,paid,70.87,0.00,0.00,0.00,0.00,0.00,3.86,0.00,67.01,USD,
2021-05-21,paid,40.00,0.00,0.00,0.00,0.00,0.00,1.34,0.00,38.66,USD,
2021-05-20,paid,80.00,0.00,0.00,0.00,0.00,0.00,2.68,0.00,77.32,USD,
2021-05-18,paid,34.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,32.82,USD,
2021-05-14,paid,95.00,0.00,0.00,0.00,0.00,0.00,2.77,0.00,92.23,USD,
2021-05-11,paid,313.24,0.00,0.00,0.00,0.00,0.00,13.07,0.00,300.17,USD,
2021-05-10,paid,66.95,0.00,0.00,0.00,0.00,0.00,2.04,0.00,64.91,USD,
2021-05-07,paid,36.00,0.00,0.00,0.00,0.00,0.00,1.24,0.00,34.76,USD,
2021-05-06,paid,163.46,0.00,0.00,0.00,0.00,0.00,5.94,0.00,157.52,USD,
2021-05-05,paid,320.05,0.00,0.00,0.00,0.00,0.00,10.14,0.00,309.91,USD,
2021-05-04,paid,1032.39,0.00,0.00,0.00,0.00,0.00,33.93,0.00,998.46,USD,
2021-05-03,paid,154.00,0.00,0.00,0.00,0.00,0.00,4.90,0.00,149.10,USD,
2021-04-30,paid,157.09,0.00,0.00,0.00,0.00,0.00,5.66,0.00,151.43,USD,
2021-04-28,paid,154.00,0.00,0.00,0.00,0.00,0.00,4.91,0.00,149.09,USD,
2021-04-27,paid,60.40,0.00,0.00,0.00,0.00,0.00,2.17,0.00,58.23,USD,
2021-04-26,paid,62.00,0.00,0.00,0.00,0.00,0.00,1.91,0.00,60.09,USD,
2021-04-22,paid,88.00,0.00,0.00,0.00,0.00,0.00,2.89,0.00,85.11,USD,
2021-04-21,paid,183.30,-6.00,0.00,0.00,0.00,0.00,5.97,0.00,171.33,USD,
2021-04-20,paid,925.58,0.00,0.00,0.00,0.00,0.00,32.18,0.00,893.40,USD,
2021-04-19,paid,563.25,0.00,0.00,0.00,0.00,0.00,18.25,0.00,545.00,USD,
2021-04-16,paid,1235.14,-79.00,0.00,0.00,0.00,0.00,40.62,0.00,1115.52,USD,
2021-04-15,paid,2027.32,-28.00,0.00,0.00,0.00,0.00,66.86,0.00,1932.46,USD,
2021-04-14,paid,3049.45,0.00,-494.24,0.00,0.00,0.00,101.66,0.00,2453.55,USD,
2021-04-13,paid,666.79,0.00,0.00,0.00,0.00,0.00,22.15,0.00,644.64,USD,
2021-04-12,paid,60.00,0.00,0.00,0.00,0.00,0.00,1.86,0.00,58.14,USD,
2021-04-08,paid,30.00,0.00,0.00,0.00,0.00,0.00,1.08,0.00,28.92,USD,
2021-04-07,paid,119.04,0.00,0.00,0.00,0.00,0.00,4.29,0.00,114.75,USD,
2021-04-06,paid,631.20,0.00,0.00,0.00,0.00,0.00,19.42,0.00,611.78,USD,
2021-04-05,paid,124.00,0.00,0.00,0.00,0.00,0.00,4.43,0.00,119.57,USD,
2021-04-02,paid,208.50,0.00,0.00,0.00,0.00,0.00,6.32,0.00,202.18,USD,
2021-04-01,paid,451.82,0.00,0.00,0.00,0.00,0.00,13.25,0.00,438.57,USD,
2021-03-31,paid,139.60,0.00,0.00,0.00,0.00,0.00,4.53,0.00,135.07,USD,
2021-03-30,paid,830.98,0.00,0.00,0.00,0.00,0.00,26.90,0.00,804.08,USD,
2021-03-29,paid,70.00,0.00,0.00,0.00,0.00,0.00,2.12,0.00,67.88,USD,
2021-03-25,paid,106.00,-6.00,0.00,0.00,0.00,0.00,3.66,0.00,96.34,USD,
2021-03-24,paid,70.00,0.00,0.00,0.00,0.00,0.00,2.12,0.00,67.88,USD,
2021-03-23,paid,734.98,0.00,0.00,0.00,0.00,0.00,21.80,0.00,713.18,USD,
2021-03-22,paid,246.00,0.00,0.00,0.00,0.00,0.00,7.60,0.00,238.40,USD,
2021-03-19,paid,318.00,0.00,0.00,0.00,0.00,0.00,9.46,0.00,308.54,USD,
2021-03-18,paid,256.00,0.00,0.00,0.00,0.00,0.00,8.15,0.00,247.85,USD,
2021-03-17,paid,190.20,-75.19,0.00,0.00,0.00,0.00,6.15,0.00,108.86,USD,
2021-03-16,paid,821.12,0.00,0.00,0.00,0.00,0.00,26.62,0.00,794.50,USD,
2021-03-15,paid,297.38,0.00,0.00,0.00,0.00,0.00,10.91,0.00,286.47,USD,
2021-03-12,paid,677.56,0.00,0.00,0.00,0.00,0.00,23.64,0.00,653.92,USD,
2021-03-11,paid,1697.47,-10.80,0.00,0.00,0.00,0.00,54.44,0.00,1632.23,USD,
2021-03-10,paid,2725.24,-89.68,-486.35,0.00,0.00,0.00,87.75,0.00,2061.46,USD,
2021-03-09,paid,3951.48,0.00,0.00,0.00,0.00,0.00,129.82,0.00,3821.66,USD,
2021-03-08,paid,136.00,0.00,0.00,0.00,0.00,0.00,4.14,0.00,131.86,USD,
2021-03-04,paid,46.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,44.50,USD,
2021-03-03,paid,143.19,0.00,0.00,0.00,0.00,0.00,5.45,0.00,137.74,USD,
2021-03-02,paid,418.89,0.00,0.00,0.00,0.00,0.00,14.62,0.00,404.27,USD,
2021-03-01,paid,30.00,0.00,0.00,0.00,0.00,0.00,1.08,0.00,28.92,USD,
2021-02-26,paid,67.50,0.00,0.00,0.00,0.00,0.00,2.06,0.00,65.44,USD,
2021-02-24,paid,46.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,44.50,USD,
2021-02-23,paid,247.40,0.00,0.00,0.00,0.00,0.00,7.93,0.00,239.47,USD,
2021-02-22,paid,173.60,0.00,0.00,0.00,0.00,0.00,5.11,0.00,168.49,USD,
2021-02-19,paid,123.19,0.00,0.00,0.00,0.00,0.00,4.73,0.00,118.46,USD,
2021-02-17,paid,684.52,0.00,0.00,0.00,0.00,0.00,22.84,0.00,661.68,USD,
2021-02-16,paid,176.00,0.00,-92.81,0.00,0.00,0.00,5.78,0.00,77.41,USD,
2021-02-12,paid,102.00,0.00,0.00,0.00,0.00,0.00,3.25,0.00,98.75,USD,
2021-02-10,paid,46.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,44.50,USD,
2021-02-09,paid,549.98,-17.00,0.00,0.00,0.00,0.00,17.61,0.00,515.37,USD,
2021-02-08,paid,267.25,0.00,0.00,0.00,0.00,0.00,8.15,0.00,259.10,USD,
2021-02-05,paid,426.69,0.00,0.00,0.00,0.00,0.00,14.60,0.00,412.09,USD,
2021-02-04,paid,176.86,0.00,0.00,0.00,0.00,0.00,5.80,0.00,171.06,USD,
2021-02-03,paid,130.80,0.00,0.00,0.00,0.00,0.00,4.30,0.00,126.50,USD,
2021-02-02,paid,650.00,0.00,0.00,0.00,0.00,0.00,22.62,0.00,627.38,USD,
2021-02-01,paid,195.70,0.00,0.00,0.00,0.00,0.00,7.22,0.00,188.48,USD,
2021-01-29,paid,550.31,-30.00,0.00,0.00,0.00,0.00,18.80,0.00,501.51,USD,
2021-01-28,paid,699.54,-30.00,0.00,0.00,0.00,0.00,23.07,0.00,646.47,USD,
2021-01-27,paid,975.20,0.00,-483.54,0.00,0.00,0.00,31.74,0.00,459.92,USD,
2021-01-26,paid,3013.68,-151.48,0.00,0.00,0.00,0.00,103.09,0.00,2759.11,USD,
2021-01-25,paid,246.18,-20.00,0.00,0.00,0.00,0.00,8.35,0.00,217.83,USD,
2021-01-22,paid,62.00,0.00,0.00,0.00,0.00,0.00,1.91,0.00,60.09,USD,
2021-01-21,paid,35.00,0.00,0.00,0.00,0.00,0.00,1.56,0.00,33.44,USD,
2021-01-20,paid,298.24,0.00,0.00,0.00,0.00,0.00,8.96,0.00,289.28,USD,
2021-01-19,paid,38.00,0.00,0.00,0.00,0.00,0.00,1.29,0.00,36.71,USD,
2021-01-15,paid,64.24,0.00,0.00,0.00,0.00,0.00,1.97,0.00,62.27,USD,
2021-01-14,paid,40.00,0.00,0.00,0.00,0.00,0.00,1.34,0.00,38.66,USD,
2021-01-13,paid,30.00,0.00,0.00,0.00,0.00,0.00,1.08,0.00,28.92,USD,
2021-01-12,paid,80.00,0.00,0.00,0.00,0.00,0.00,2.68,0.00,77.32,USD,
2021-01-08,paid,21.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,20.15,USD,
2021-01-05,paid,111.00,0.00,0.00,0.00,0.00,0.00,3.49,0.00,107.51,USD,
2021-01-04,paid,53.00,0.00,0.00,0.00,0.00,0.00,1.68,0.00,51.32,USD,
2020-12-30,paid,80.00,0.00,0.00,0.00,0.00,0.00,2.38,0.00,77.62,USD,
2020-12-29,paid,33.00,0.00,0.00,0.00,0.00,0.00,1.16,0.00,31.84,USD,
2020-12-24,paid,233.16,0.00,0.00,0.00,0.00,0.00,7.56,0.00,225.60,USD,
2020-12-22,paid,276.20,0.00,0.00,0.00,0.00,0.00,9.64,0.00,266.56,USD,
2020-12-15,paid,48.00,0.00,0.00,0.00,0.00,0.00,1.55,0.00,46.45,USD,
2020-12-11,paid,26.00,0.00,0.00,0.00,0.00,0.00,0.98,0.00,25.02,USD,
2020-12-10,paid,60.00,0.00,0.00,0.00,0.00,0.00,2.16,0.00,57.84,USD,
2020-12-03,paid,64.00,0.00,0.00,0.00,0.00,0.00,1.96,0.00,62.04,USD,
2020-12-01,paid,518.00,0.00,0.00,0.00,0.00,0.00,15.27,0.00,502.73,USD,
2020-11-30,paid,48.00,0.00,0.00,0.00,0.00,0.00,1.55,0.00,46.45,USD,
2020-11-20,paid,57.00,0.00,0.00,0.00,0.00,0.00,2.35,0.00,54.65,USD,
2020-11-19,paid,199.26,0.00,0.00,0.00,0.00,0.00,6.08,0.00,193.18,USD,
2020-11-18,paid,53.60,0.00,0.00,0.00,0.00,0.00,1.69,0.00,51.91,USD,
2020-11-17,paid,50.09,0.00,0.00,0.00,0.00,0.00,1.60,0.00,48.49,USD,
2020-11-10,paid,32.40,0.00,0.00,0.00,0.00,0.00,1.14,0.00,31.26,USD,
2020-11-05,paid,42.00,0.00,0.00,0.00,0.00,0.00,1.39,0.00,40.61,USD,
2020-11-04,paid,60.00,0.00,0.00,0.00,0.00,0.00,2.16,0.00,57.84,USD,
2020-11-03,paid,74.00,-32.00,0.00,0.00,0.00,0.00,2.22,0.00,39.78,USD,
2020-10-30,paid,32.66,0.00,0.00,0.00,0.00,0.00,1.15,0.00,31.51,USD,
2020-10-16,paid,116.00,0.00,0.00,0.00,0.00,0.00,3.62,0.00,112.38,USD,
2020-10-14,paid,48.00,0.00,0.00,0.00,0.00,0.00,1.55,0.00,46.45,USD,
2020-10-05,paid,0.00,-24.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.00,USD,
2020-09-21,paid,57.00,0.00,0.00,0.00,0.00,0.00,1.78,0.00,55.22,USD,
2020-09-03,paid,0.00,-62.00,0.00,0.00,0.00,0.00,0.00,0.00,-62.00,USD,
