Transaction Date,Type,Order,Card Brand,Card Source,Payout Status,Payout Date,Payout ID,Available On,Amount,Fee,Net,Checkout,Payment Method Name,Presentment Amount,Presentment Currency,Currency
2022-03-31 23:37:02 -0400,charge,#4072,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27962802438180,card,34.00,USD,USD
2022-03-31 22:48:04 -0400,charge,#4071,visa,online,paid,2022-04-05,76359008292,2022-04-05,85.00,2.51,82.49,#27962255540260,card,85.00,USD,USD
2022-03-31 22:47:08 -0400,charge,#4070,discover,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27962215628836,card,34.00,USD,USD
2022-03-31 22:29:58 -0400,charge,#4069,visa,online,paid,2022-04-05,76359008292,2022-04-05,62.00,1.91,60.09,#27962050773028,card,62.00,USD,USD
2022-03-31 21:54:53 -0400,charge,#4067,visa,online,paid,2022-04-05,76359008292,2022-04-05,66.00,2.02,63.98,#27961634095140,card,66.00,USD,USD
2022-03-31 21:49:50 -0400,charge,#4066,discover,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27961568067620,card,34.00,USD,USD
2022-03-31 21:42:41 -0400,charge,#4065,master,online,paid,2022-04-05,76359008292,2022-04-05,62.00,1.91,60.09,#27961487589412,card,62.00,USD,USD
2022-03-31 21:29:08 -0400,charge,#4064,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27961280397348,card,34.00,USD,USD
2022-03-31 21:24:11 -0400,charge,#4063,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27961251954724,card,34.00,USD,USD
2022-03-31 21:13:47 -0400,charge,#4062,visa,online,paid,2022-04-05,76359008292,2022-04-05,104.00,3.00,101.00,#27961117966372,card,104.00,USD,USD
2022-03-31 21:04:47 -0400,charge,#4061,visa,online,paid,2022-04-05,76359008292,2022-04-05,85.00,2.51,82.49,#27960988532772,card,85.00,USD,USD
2022-03-31 20:22:38 -0400,charge,#4059,unknown,online,paid,2022-04-02,76323422244,2022-04-02,104.00,6.44,97.56,#27960467128356,shopify_installments,104.00,USD,USD
2022-03-31 19:57:16 -0400,charge,#4058,visa,online,paid,2022-04-04,76332498980,2022-04-04,165.00,4.59,160.41,#27960159076388,card,165.00,USD,USD
2022-03-31 19:56:14 -0400,charge,#4057,visa,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27960100880420,card,34.00,USD,USD
2022-03-31 19:49:11 -0400,charge,#4055,visa,online,paid,2022-04-04,76332498980,2022-04-04,64.00,1.96,62.04,#27960053563428,card,64.00,USD,USD
2022-03-31 19:49:08 -0400,charge,#4054,visa,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27959947722788,card,34.00,USD,USD
2022-03-31 19:42:57 -0400,charge,#4053,master,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27959976820772,card,34.00,USD,USD
2022-03-31 18:52:24 -0400,charge,#4051,visa,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27959333421092,card,34.00,USD,USD
2022-03-31 18:42:18 -0400,charge,#4050,visa,online,paid,2022-04-04,76332498980,2022-04-04,36.00,1.24,34.76,#27959227351076,card,36.00,USD,USD
2022-03-31 18:41:39 -0400,charge,#4049,unknown,online,paid,2022-04-01,76321620004,2022-04-01,146.00,8.91,137.09,#27959182655524,shopify_installments,146.00,USD,USD
2022-03-31 18:35:04 -0400,charge,#4047,visa,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27959128326180,card,34.00,USD,USD
2022-03-31 18:06:38 -0400,charge,#4046,visa,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27958757097508,card,34.00,USD,USD
2022-03-31 16:37:46 -0400,charge,#4043,visa,online,paid,2022-04-04,76332498980,2022-04-04,31.80,1.13,30.67,#27735853236260,card,31.80,USD,USD
2022-03-31 15:28:14 -0400,charge,#4041,discover,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27956614823972,card,34.00,USD,USD
2022-03-31 15:14:45 -0400,charge,#4040,visa,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27956347666468,card,34.00,USD,USD
2022-03-31 12:31:34 -0400,charge,#4039,master,online,paid,2022-04-04,76332498980,2022-04-04,36.00,1.24,34.76,#27953621729316,card,36.00,USD,USD
2022-03-31 12:20:12 -0400,charge,#4038,visa,online,paid,2022-04-04,76332498980,2022-04-04,77.15,2.31,74.84,#27953517527076,card,77.15,USD,USD
2022-03-31 12:05:18 -0400,charge,#4037,visa,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27953300635684,card,34.00,USD,USD
2022-03-31 12:04:28 -0400,charge,#4036,master,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27953283530788,card,34.00,USD,USD
2022-03-31 10:54:23 -0400,charge,#4033,visa,online,paid,2022-04-04,76332498980,2022-04-04,78.00,2.33,75.67,#27952076750884,card,78.00,USD,USD
2022-03-31 10:27:40 -0400,charge,#4032,visa,online,paid,2022-04-04,76332498980,2022-04-04,74.00,2.22,71.78,#27951579070500,card,74.00,USD,USD
2022-03-31 10:00:59 -0400,charge,#4031,master,online,paid,2022-04-04,76332498980,2022-04-04,76.00,2.28,73.72,#27951082536996,card,76.00,USD,USD
2022-03-31 07:33:46 -0400,charge,#4028,visa,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27948849201188,card,34.00,USD,USD
2022-03-31 07:27:13 -0400,charge,#4027,master,online,paid,2022-04-04,76332498980,2022-04-04,43.00,1.42,41.58,#27948779634724,card,43.00,USD,USD
2022-03-31 07:06:53 -0400,charge,#4026,visa,online,paid,2022-04-04,76332498980,2022-04-04,36.00,1.24,34.76,#27948507398180,card,36.00,USD,USD
2022-03-31 05:14:08 -0400,charge,#4025,unknown,online,paid,2022-04-01,76321620004,2022-04-01,62.00,3.96,58.04,#27947150376996,shopify_installments,62.00,USD,USD
2022-03-31 04:40:08 -0400,charge,#4024,visa,online,paid,2022-04-04,76332498980,2022-04-04,62.00,1.91,60.09,#27946739728420,card,62.00,USD,USD
2022-03-31 01:14:41 -0400,charge,#4022,visa,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27944141127716,card,34.00,USD,USD
2022-03-30 22:30:50 -0400,charge,#4018,master,online,paid,2022-04-04,76332498980,2022-04-04,34.00,1.18,32.82,#27942026772516,card,34.00,USD,USD
2022-03-30 17:57:32 -0400,charge,#4016,master,online,paid,2022-04-01,76291080228,2022-04-01,76.00,2.28,73.72,#27937887322148,card,76.00,USD,USD
2022-03-30 15:37:26 -0400,charge,#4014,visa,online,paid,2022-04-01,76291080228,2022-04-01,34.00,1.18,32.82,#27935574786084,card,34.00,USD,USD
2022-03-30 14:52:26 -0400,charge,#4013,visa,online,paid,2022-04-01,76291080228,2022-04-01,48.00,1.55,46.45,#27934741594148,card,48.00,USD,USD
2022-03-30 12:28:11 -0400,charge,#4012,visa,online,paid,2022-04-01,76291080228,2022-04-01,36.00,1.24,34.76,#27932442820644,card,36.00,USD,USD
2022-03-30 11:57:50 -0400,charge,#4011,visa,online,paid,2022-04-01,76291080228,2022-04-01,76.00,2.28,73.72,#27931997503524,card,76.00,USD,USD
2022-03-30 11:21:49 -0400,charge,#4010,master,online,paid,2022-04-01,76291080228,2022-04-01,34.00,1.18,32.82,#27931460042788,card,34.00,USD,USD
2022-03-30 09:42:41 -0400,charge,#4009,visa,online,paid,2022-04-01,76291080228,2022-04-01,136.23,7.14,129.09,#27930087915556,card,170.00,CAD,USD
2022-03-30 01:02:49 -0400,charge,#4007,discover,online,paid,2022-04-01,76291080228,2022-04-01,34.00,1.18,32.82,#27922431868964,card,34.00,USD,USD
2022-03-29 23:37:23 -0400,charge,#4005,visa,online,paid,2022-04-01,76291080228,2022-04-01,90.00,2.64,87.36,#27920983719972,card,90.00,USD,USD
2022-03-29 22:29:10 -0400,charge,#4004,visa,online,paid,2022-04-01,76291080228,2022-04-01,34.00,1.18,32.82,#27919828516900,card,34.00,USD,USD
2022-03-29 22:14:23 -0400,charge,#4003,visa,online,paid,2022-04-01,76291080228,2022-04-01,34.00,1.18,32.82,#27919562768420,card,34.00,USD,USD
2022-03-29 16:06:00 -0400,charge,#3998,discover,online,paid,2022-03-31,76259491876,2022-03-31,34.00,1.18,32.82,#27912914829348,card,34.00,USD,USD
2022-03-29 15:56:50 -0400,charge,#3997,visa,online,paid,2022-03-31,76259491876,2022-03-31,64.00,1.96,62.04,#27912754397220,card,64.00,USD,USD
2022-03-29 12:37:28 -0400,charge,#3989,visa,online,paid,2022-03-31,76259491876,2022-03-31,46.00,1.50,44.50,#27909439225892,card,46.00,USD,USD
2022-03-29 11:56:03 -0400,charge,#3987,visa,online,paid,2022-03-31,76259491876,2022-03-31,90.00,2.64,87.36,#27908764893220,card,90.00,USD,USD
2022-03-29 10:46:09 -0400,charge,#3986,master,online,paid,2022-03-31,76259491876,2022-03-31,115.19,4.45,110.74,#27907822551076,card,115.19,USD,USD
2022-03-29 10:44:58 -0400,charge,#3985,visa,online,paid,2022-03-31,76259491876,2022-03-31,34.00,1.18,32.82,#27907831889956,card,34.00,USD,USD
2022-03-29 03:50:40 -0400,charge,#3983,visa,online,paid,2022-03-31,76259491876,2022-03-31,67.80,2.06,65.74,#27902097031204,card,67.80,USD,USD
2022-03-29 02:08:13 -0400,charge,#3982,master,online,paid,2022-03-31,76259491876,2022-03-31,65.80,2.01,63.79,#27900995502116,card,65.80,USD,USD
2022-03-28 23:18:48 -0400,charge,#3981,visa,online,paid,2022-03-31,76259491876,2022-03-31,34.00,1.18,32.82,#27898830323748,card,34.00,USD,USD
2022-03-28 21:58:05 -0400,charge,#3980,master,online,paid,2022-03-31,76259491876,2022-03-31,144.00,4.04,139.96,#27897776275492,card,144.00,USD,USD
2022-03-28 21:46:14 -0400,charge,#3979,american_express,online,paid,2022-03-31,76259491876,2022-03-31,146.00,4.10,141.90,#27897622593572,card,146.00,USD,USD
2022-03-28 21:43:23 -0400,charge,#3978,visa,online,paid,2022-03-31,76259491876,2022-03-31,76.00,2.28,73.72,#27897583042596,card,76.00,USD,USD
2022-03-28 21:13:19 -0400,charge,#3977,master,online,paid,2022-03-31,76259491876,2022-03-31,34.00,1.18,32.82,#27897160433700,card,34.00,USD,USD
2022-03-28 17:45:16 -0400,charge,#3974,visa,online,paid,2022-03-30,76234293284,2022-03-30,62.00,1.91,60.09,#27894344908836,card,62.00,USD,USD
2022-03-28 17:31:44 -0400,charge,#3973,visa,online,paid,2022-03-30,76234293284,2022-03-30,34.00,1.18,32.82,#27894158721060,card,34.00,USD,USD
2022-03-28 17:30:06 -0400,charge,#3972,visa,online,paid,2022-03-30,76234293284,2022-03-30,34.00,1.18,32.82,#27894131163172,card,34.00,USD,USD
2022-03-28 16:26:55 -0400,charge,#3971,visa,online,paid,2022-03-30,76234293284,2022-03-30,76.00,2.28,73.72,#27893159329828,card,76.00,USD,USD
2022-03-28 16:19:55 -0400,charge,#3970,unknown,online,paid,2022-03-29,76248088612,2022-03-29,155.00,9.44,145.56,#27893045395492,shopify_installments,155.00,USD,USD
2022-03-28 16:11:48 -0400,charge,#3969,american_express,online,paid,2022-03-30,76234293284,2022-03-30,78.00,2.33,75.67,#27892931592228,card,78.00,USD,USD
2022-03-28 16:03:53 -0400,charge,#3968,visa,online,paid,2022-03-30,76234293284,2022-03-30,34.00,1.18,32.82,#27892836761636,card,34.00,USD,USD
2022-03-28 11:31:58 -0400,charge,#3966,american_express,online,paid,2022-03-30,76234293284,2022-03-30,89.00,2.61,86.39,#27880791638052,card,89.00,USD,USD
2022-03-28 06:49:17 -0400,charge,#3964,master,online,paid,2022-03-30,76234293284,2022-03-30,118.00,3.37,114.63,#27885436043300,card,118.00,USD,USD
2022-03-28 03:11:09 -0400,charge,#3963,discover,online,paid,2022-03-30,76234293284,2022-03-30,36.00,1.24,34.76,#27882838032420,card,36.00,USD,USD
2022-03-28 00:05:53 -0400,charge,#3961,visa,online,paid,2022-03-30,76234293284,2022-03-30,88.00,2.59,85.41,#27880491221028,card,88.00,USD,USD
2022-03-27 14:59:10 -0400,charge,#3955,master,online,paid,2022-03-29,76202770468,2022-03-29,106.00,4.12,101.88,#27833865732132,card,106.00,USD,USD
2022-03-25 09:40:30 -0400,charge,#3952,visa,online,paid,2022-03-29,76202770468,2022-03-29,90.00,2.64,87.36,#27826874318884,card,90.00,USD,USD
2022-03-24 14:24:58 -0400,charge,#3951,visa,online,paid,2022-03-28,76172951588,2022-03-28,53.60,1.69,51.91,#27811490856996,card,53.60,USD,USD
2022-03-23 03:11:14 -0400,charge,#3943,american_express,online,paid,2022-03-25,76130844708,2022-03-25,118.00,3.37,114.63,#27779608772644,card,118.00,USD,USD
2022-03-22 23:23:14 -0400,charge,#3942,master,online,paid,2022-03-25,76130844708,2022-03-25,34.00,1.18,32.82,#27776331415588,card,34.00,USD,USD
2022-03-22 22:23:35 -0400,charge,#3941,unknown,online,paid,2022-03-24,76144246820,2022-03-24,168.00,10.21,157.79,#27775476170788,shopify_installments,168.00,USD,USD
2022-03-22 17:38:14 -0400,charge,#3940,unknown,online,paid,2022-03-23,76113707044,2022-03-23,74.00,4.67,69.33,#27771398979620,shopify_installments,74.00,USD,USD
2022-03-22 14:32:17 -0400,charge,#3939,visa,online,paid,2022-03-24,76096503844,2022-03-24,115.40,3.30,112.10,#27768779636772,card,115.40,USD,USD
2022-03-22 02:35:12 -0400,charge,#3938,visa,online,paid,2022-03-24,76096503844,2022-03-24,62.00,1.91,60.09,#27758873903140,card,62.00,USD,USD
2022-03-21 22:10:35 -0400,charge,#3937,visa,online,paid,2022-03-24,76096503844,2022-03-24,160.46,8.36,152.10,#27753503195172,card,202.00,CAD,USD
2022-03-21 00:38:42 -0400,charge,#3931,master,online,paid,2022-03-23,76065243172,2022-03-23,64.00,1.96,62.04,#27737706364964,card,64.00,USD,USD
2022-03-20 23:59:41 -0400,charge,#3930,visa,online,paid,2022-03-23,76065243172,2022-03-23,74.00,2.22,71.78,#27737122766884,card,74.00,USD,USD
2022-03-20 20:20:26 -0400,charge,#3928,master,online,paid,2022-03-23,76065243172,2022-03-23,92.19,4.93,87.26,#27733977956388,card,116.20,CAD,USD
2022-03-20 19:44:01 -0400,charge,#3927,visa,online,paid,2022-03-22,76026478628,2022-03-22,34.00,1.18,32.82,#27733432664100,card,34.00,USD,USD
2022-03-20 19:22:51 -0400,charge,#3925,visa,online,paid,2022-03-22,76026478628,2022-03-22,33.20,1.16,32.04,#27733106917412,card,33.20,USD,USD
2022-03-20 18:56:51 -0400,charge,#3924,visa,online,paid,2022-03-22,76026478628,2022-03-22,34.00,1.18,32.82,#27732723859492,card,34.00,USD,USD
2022-03-20 18:08:56 -0400,charge,#3923,visa,online,paid,2022-03-22,76026478628,2022-03-22,34.00,1.18,32.82,#27731943751716,card,34.00,USD,USD
2022-03-20 15:40:33 -0400,charge,#3922,visa,online,paid,2022-03-22,76026478628,2022-03-22,73.15,2.20,70.95,#27729540907044,card,73.15,USD,USD
2022-03-20 15:33:17 -0400,charge,#3921,unknown,online,paid,2022-03-21,76052332580,2022-03-21,64.00,4.08,59.92,#27729443815460,shopify_installments,64.00,USD,USD
2022-03-20 10:21:43 -0400,charge,#3919,visa,online,paid,2022-03-22,76026478628,2022-03-22,75.00,2.25,72.75,#27724516491300,card,75.00,USD,USD
2022-03-19 19:47:54 -0400,charge,#3918,master,online,paid,2022-03-22,76026478628,2022-03-22,122.00,3.47,118.53,#27711792644132,card,122.00,USD,USD
2022-03-18 14:05:32 -0400,charge,#3915,unknown,online,paid,2022-03-19,75994431524,2022-03-19,157.00,9.56,147.44,#27684260020260,shopify_installments,157.00,USD,USD
2022-03-17 20:21:26 -0400,charge,#3914,visa,online,paid,2022-03-22,76026478628,2022-03-22,64.00,1.96,62.04,#27669650276388,card,64.00,USD,USD
2022-03-17 10:50:59 -0400,charge,#3912,visa,online,paid,2022-03-21,76008751140,2022-03-21,34.00,1.18,32.82,#27659624579108,card,34.00,USD,USD
2022-03-17 06:18:41 -0400,charge,#3911,visa,online,paid,2022-03-21,76008751140,2022-03-21,102.00,2.95,99.05,#27654633095204,card,102.00,USD,USD
2022-03-17 03:45:32 -0400,charge,#3910,american_express,online,paid,2022-03-21,76008751140,2022-03-21,92.00,2.69,89.31,#27652042293284,card,92.00,USD,USD
2022-03-16 18:13:40 -0400,charge,#3909,visa,online,paid,2022-03-18,75969232932,2022-03-18,106.00,3.06,102.94,#27641249071140,card,106.00,USD,USD
2022-03-15 23:50:43 -0400,charge,#3907,master,online,paid,2022-03-18,75969232932,2022-03-18,92.00,2.69,89.31,#27618340864036,card,92.00,USD,USD
2022-03-15 19:29:09 -0400,charge,#3906,visa,online,paid,2022-03-17,75931058212,2022-03-17,144.00,4.04,139.96,#27612833349668,card,144.00,USD,USD
2022-03-15 16:21:36 -0400,charge,#3905,visa,online,paid,2022-03-17,75931058212,2022-03-17,155.00,4.33,150.67,#27608857411620,card,155.00,USD,USD
2022-03-14 22:48:50 -0400,charge,#3903,american_express,online,paid,2022-03-17,75931058212,2022-03-17,74.00,2.22,71.78,#27583908053028,card,74.00,USD,USD
2022-03-14 20:01:23 -0400,charge,#3901,master,online,paid,2022-03-17,75931058212,2022-03-17,34.00,1.18,32.82,#27581090529316,card,34.00,USD,USD
2022-03-14 11:29:28 -0400,charge,#3900,master,online,paid,2022-03-16,75910250532,2022-03-16,78.00,2.33,75.67,#27571953958948,card,78.00,USD,USD
2022-03-14 09:29:21 -0400,charge,#3899,unknown,online,paid,2022-03-15,75920441380,2022-03-15,62.00,3.96,58.04,#27568868065316,shopify_installments,62.00,USD,USD
2022-03-14 03:31:32 -0400,charge,#3898,visa,online,paid,2022-03-16,75910250532,2022-03-16,78.00,2.33,75.67,#27562687987748,card,78.00,USD,USD
2022-03-13 03:02:45 -0400,charge,#3896,visa,online,paid,2022-03-15,75874598948,2022-03-15,34.00,1.18,32.82,#27526091178020,card,34.00,USD,USD
2022-03-12 22:40:22 -0500,charge,#3895,visa,online,paid,2022-03-15,75874598948,2022-03-15,62.00,1.91,60.09,#27522590834724,card,62.00,USD,USD
2022-03-12 17:10:12 -0500,charge,#3894,visa,online,paid,2022-03-15,75874598948,2022-03-15,36.00,1.24,34.76,#27516723331108,card,36.00,USD,USD
2022-03-11 19:44:44 -0500,charge,#3893,unknown,online,paid,2022-03-13,75854250020,2022-03-13,62.00,3.96,58.04,#27494459047972,shopify_installments,62.00,USD,USD
2022-03-11 14:57:14 -0500,charge,#3892,master,online,paid,2022-03-15,75874598948,2022-03-15,162.00,4.51,157.49,#27489334067236,card,162.00,USD,USD
2022-03-10 18:22:20 -0500,charge,#3891,master,online,paid,2022-03-14,75838554148,2022-03-14,78.00,2.33,75.67,#27469257080868,card,78.00,USD,USD
2022-03-10 17:39:39 -0500,charge,#3890,master,online,paid,2022-03-14,75838554148,2022-03-14,102.00,2.95,99.05,#27468298551332,card,102.00,USD,USD
2022-03-10 11:35:05 -0500,charge,#3888,visa,online,paid,2022-03-14,75838554148,2022-03-14,85.00,2.51,82.49,#27461723127844,card,85.00,USD,USD
2022-03-09 23:32:05 -0500,charge,#3885,visa,online,paid,2022-03-14,75838554148,2022-03-14,62.00,1.91,60.09,#27448737562660,card,62.00,USD,USD
2022-03-09 21:58:41 -0500,charge,#3883,visa,online,paid,2022-03-14,75838554148,2022-03-14,34.00,1.18,32.82,#27447043424292,card,34.00,USD,USD
2022-03-09 20:59:49 -0500,charge,#3882,visa,online,paid,2022-03-14,75838554148,2022-03-14,34.00,1.18,32.82,#27445930295332,card,34.00,USD,USD
2022-03-09 20:25:04 -0500,charge,#3881,master,online,paid,2022-03-14,75838554148,2022-03-14,142.00,3.99,138.01,#27445265268772,card,142.00,USD,USD
2022-03-09 16:43:13 -0500,charge,#3879,visa,online,paid,2022-03-11,75811651620,2022-03-11,74.00,2.22,71.78,#27441245913124,card,74.00,USD,USD
2022-03-09 14:17:44 -0500,charge,#3877,visa,online,paid,2022-03-11,75811651620,2022-03-11,34.00,1.18,32.82,#27438583119908,card,34.00,USD,USD
2022-03-08 04:41:13 -0500,charge,#3876,visa,online,paid,2022-03-10,75779899428,2022-03-10,34.00,1.18,32.82,#27402226860068,card,34.00,USD,USD
2022-03-08 04:02:48 -0500,charge,#3875,visa,online,paid,2022-03-10,75779899428,2022-03-10,64.00,1.96,62.04,#27401652535332,card,64.00,USD,USD
2022-03-07 12:36:41 -0500,charge,#3874,visa,online,paid,2022-03-09,75742871588,2022-03-09,78.00,2.33,75.67,#27385172394020,card,78.00,USD,USD
2022-03-06 22:02:15 -0500,charge,#3872,visa,online,paid,2022-03-09,75742871588,2022-03-09,36.00,1.24,34.76,#27370119561252,card,36.00,USD,USD
2022-03-06 00:50:12 -0500,charge,#3871,visa,online,paid,2022-03-08,75701780516,2022-03-08,78.00,2.33,75.67,#27348062666788,card,78.00,USD,USD
2022-03-05 16:48:07 -0500,charge,#3870,visa,online,paid,2022-03-08,75701780516,2022-03-08,62.00,1.91,60.09,#27339414667300,card,62.00,USD,USD
2022-03-03 23:33:28 -0500,charge,#3861,unknown,online,paid,2022-03-05,75670945828,2022-03-05,198.00,11.98,186.02,#27296670285860,shopify_installments,198.00,USD,USD
2022-03-03 22:31:03 -0500,charge,#3860,visa,online,paid,2022-03-08,75701780516,2022-03-08,31.80,1.13,30.67,#27295742591012,card,31.80,USD,USD
2022-03-03 21:01:26 -0500,charge,#3859,visa,online,paid,2022-03-08,75701780516,2022-03-08,34.00,1.18,32.82,#27294335402020,card,34.00,USD,USD
2022-03-03 19:08:37 -0500,charge,#3856,visa,online,paid,2022-03-08,75701780516,2022-03-08,47.78,1.54,46.24,#27291688009764,card,47.78,USD,USD
2022-03-03 16:26:44 -0500,charge,#3855,visa,online,paid,2022-03-07,75685724196,2022-03-07,102.00,2.95,99.05,#27290031849508,card,102.00,USD,USD
2022-03-03 08:04:00 -0500,charge,#3854,visa,online,paid,2022-03-07,75685724196,2022-03-07,168.58,8.76,159.82,#27281465475108,card,126.00,GBP,USD
2022-03-02 23:17:38 -0500,charge,#3853,visa,online,paid,2022-03-07,75685724196,2022-03-07,31.80,1.13,30.67,#27274543693860,card,31.80,USD,USD
2022-03-02 18:42:18 -0500,charge,#3852,visa,online,paid,2022-03-04,75641618468,2022-03-04,168.00,4.67,163.33,#27270012370980,card,168.00,USD,USD
2022-03-02 07:37:36 -0500,charge,#3850,visa,online,paid,2022-03-04,75641618468,2022-03-04,102.00,2.95,99.05,#27259099217956,card,102.00,USD,USD
2022-03-01 23:13:38 -0500,charge,#3849,visa,online,paid,2022-03-04,75641618468,2022-03-04,74.00,2.22,71.78,#27251726581796,card,74.00,USD,USD
2022-03-01 22:50:38 -0500,charge,#3848,visa,online,paid,2022-03-04,75641618468,2022-03-04,44.00,1.44,42.56,#27251372392484,card,44.00,USD,USD
2022-03-01 22:18:59 -0500,charge,#3847,master,online,paid,2022-03-04,75641618468,2022-03-04,36.00,1.24,34.76,#27250892111908,card,36.00,USD,USD
2022-03-01 21:40:53 -0500,charge,#3846,visa,online,paid,2022-03-04,75641618468,2022-03-04,76.00,2.28,73.72,#27250317197348,card,76.00,USD,USD
